ID,链家编号ID,小区名,城市,区县,道路号,CBD,单价,建成年份,用途,物业费,物业,开发商,总栋数,总户数,附近门店,经度,维度,录入时间
15929,5.011E+12,中环泰和里,上海,宝山,(宝山大场镇)沪太路3611弄,大场镇,54697,2008,板楼,0.8至1元/平米/月,上海普陀物业有限公司,经纬置地有限公司,70,770,经纬三期店/上海市宝山区纬地路338号一层,0,0,2021/1/15 0:43
15930,5.011E+12,新顾村大家园D区,上海,宝山,(宝山顾村)顾北东路188弄,顾村,42110,2015,板楼,0.4至1元/平米/月,顾村物业公司,上海古北顾村置业有限公司,83,1264,新顾村大家园店/上海市宝山区顾北东路155弄-9号,0,0,2021/1/15 0:43
15931,5.011E+12,康泰东苑,上海,宝山,(宝山大华)真金路1250弄,大华,50290,2002,板楼,1.15元/平米/月,上海丰华物业管理有限公司,大华（集团）有限公司,66,822,真金店/上海市宝山区行知路725号,0,0,2021/1/15 0:43
15932,5.011E+12,宝莲湖景园,上海,宝山,(宝山月浦)绥化路260弄,月浦,37779,2005,板楼,1.5元/平米/月,上海晨莲物业管理有限公司,上海月浦房地产开发有限责任公司,21,598,月浦一店/上海市宝山区绥化路146号,0,0,2021/1/15 0:43
15933,5.0111E+12,美罗家园润苑,上海,宝山,(宝山罗店)年吉路650弄,罗店,29623,2010,塔楼/板楼,1.42至1.48元/平米/月,暂无信息,暂无信息,22,1880,美平路总店/上海市宝山区美平路408号104室,0,0,2021/1/15 0:43
15934,5.011E+12,泗塘八村,上海,宝山,(宝山张庙)泗塘八村,张庙,46736,1995,板楼,0.8元/平米/月,上海宝房物业服务公司,上海庙行房地产开发经营公司,100,1858,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:43
15935,5.011E+12,泰禾红御,上海,宝山,(宝山高境)恒高路83弄,高境,77712,2014,板楼,3.8至6.5元/平米/月,福州泰禾物业管理有限公司上海分公司,上海泰维房地产开发有限公司,60,910,四季绿城店/上海市宝山区新二路997弄11号一层,0,0,2021/1/15 0:43
15936,5.011E+12,上置美兰优湖,上海,宝山,(宝山罗店)美丹路222号,罗店,0,2013,塔楼/板楼,3元/平米/月,上海美兰湖物业管理有限公司,上海金罗店开发有限公司,1,640,美兰湖总店/上海市宝山区美丹路222号123室,0,0,2021/1/15 0:43
15937,5.09977E+14,招商中环华府,上海,宝山,(宝山大场镇)丰皓路633弄,大场镇,62645,2006,板楼,4至4.8元/平米/月,上海招商局物业管理有限公司,上海招平房地产开发有限公司,70,1200,环镇北路一店/上海市宝山区环镇北路733号,0,0,2021/1/15 0:43
15938,5.011E+12,月浦十村,上海,宝山,(宝山月浦)北安路1号,月浦,30833,1990,板楼,0.8元/平米/月,宝月物业,宝山月浦开发商有限公司,78,936,龙镇路店/上海市宝山区龙镇路97号,0,0,2021/1/15 0:43
15939,5.011E+12,锦秋路1188弄,上海,宝山,(宝山上大)锦秋路1188弄,上大,46880,1995,板楼,0.6元/平米/月,上海豪斯物业管理有限公司,上海祁连房地产开发总公司,42,456,锦秋花园店/上海市宝山区锦秋路747号,0,0,2021/1/15 0:43
15940,5.0111E+12,绿地摩登公馆,上海,宝山,(宝山顾村)水产西路680弄,顾村,21939,2013,塔楼/板楼,4元/平米/月,绿地物业,绿地集团,6,1194,成亿宝盛店/上海市宝山区水产西路865号,0,0,2021/1/15 0:44
15941,5.011E+12,同济路60弄,上海,宝山,(宝山淞宝)同济路60弄,淞宝,0,1977,板楼,暂无信息,上海宝房海滨物业管理有限公司,宝辰物业服务有限公司,49,681,吴淞店/上海市宝山区同济支路2-4号底层,0,0,2021/1/15 0:44
15942,5.011E+12,海滨七村,上海,宝山,(宝山淞宝)海滨七村,淞宝,38548,1986,板楼,0.8元/平米/月,上海宝钢源康物业管理有限公司,上海宝钢房地产经营开发公司,57,1164,吴淞店/上海市宝山区同济支路2-4号底层,0,0,2021/1/15 0:44
15943,5.011E+12,天极盛宅花园,上海,宝山,"(宝山顾村)富联路25弄,泰和西路3149弄",顾村,33831,1995,板楼,0.4至0.5元/平米/月,上海盛宅物业管理有限公司,上海天极盛宅置业公司,87,1134,成亿宝盛店/上海市宝山区水产西路865号,0,0,2021/1/15 0:44
15944,5.011E+12,宝钢一村,上海,宝山,"(宝山淞宝)宝钢一村, 友谊路114-118号",淞宝,70308,1978,板楼,0.8元/平米/月,宝钢物业,宝钢集团有限公司,72,1398,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:44
15945,5.011E+12,金星绿苑,上海,宝山,"(宝山罗店)集贤路500弄,集贤路501弄",罗店,22828,2005,板楼,0.5元/平米/月,上海罗店物业管理有限公司,上海罗店房地产有限责任公司,205,2632,暂无门店信息,0,0,2021/1/15 0:44
15946,5.01066E+15,大华碧云天,上海,宝山,(宝山大华)华和路728弄,大华,0,2011,板楼,4元/平米/月,上海卫华物业管理有限公司,大华（集团）有限公司,49,1945,华和店/上海市宝山区华和路294号1-2层,0,0,2021/1/15 0:44
15947,5.011E+12,杨泰一村,上海,宝山,"(宝山杨行)杨泰路338弄,杨泰路328弄,宝杨路3184弄",杨行,33558,1988,板楼,0.5至0.6元/平米/月,陕西天华物业有限责任公司,杨行开发集团,116,1566,杨泰一店/上海市宝山区杨鑫路306号,0,0,2021/1/15 0:44
15948,5.011E+12,宝林八村,上海,宝山,(宝山淞宝)宝林八村,淞宝,0,1993,板楼,0.8至7.5元/平米/月,上海宝钢源康物业管理有限公司,宝钢集团有限公司,81,1223,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:44
15949,5.0111E+12,上海保利悦庭,上海,宝山,(宝山淞南)长江西路398弄,淞南,62077,2014,板楼,3元/平米/月,保利物业,保利集团,17,306,宝景店/上海市宝山区通南路51号1楼,0,0,2021/1/15 0:44
15950,5.011E+12,绿地海域笙晖(别墅),上海,宝山,"(宝山杨行)杨泰路99弄,杨泰路55弄",杨行,56468,2004,板楼,2.85至2.87元/平米/月,上海安得物业管理有限公司,上海旅游高等专科学校,657,806,康桥水都一店/上海市宝山区水产路2600弄88号103室,0,0,2021/1/15 0:45
15951,5.0111E+12,鹏程花苑,上海,宝山,(宝山淞南)长逸路388弄,淞南,49410,2004,板楼,1.5元/平米/月,大昌物业,上海大昌房地产经纪有限公司,47,610,淞肇店/上海市宝山区长逸路608号,0,0,2021/1/15 0:45
15952,5.011E+12,上大阳光乾澄园,上海,宝山,(宝山大场镇)环镇北路300弄,大场镇,46073,1997,板楼,0.8至2.5元/平米/月,上海乾溪物业管理有限公司,上海建乾房地产开发有限公司,50,599,环镇北路新店/上海市宝山区环镇北路208号,0,0,2021/1/15 0:45
15953,5.09822E+14,和泰苑,上海,宝山,(宝山大场镇)沪太路4099弄,大场镇,44224,2006,板楼,0.8至3.2元/平米/月,保利物业,经纬置地有限公司,82,948,经纬二期店/上海市宝山区涵青路408号一层,0,0,2021/1/15 0:45
15954,5.011E+12,海滨五村,上海,宝山,"(宝山淞宝)海滨五村,牡丹江路800弄",淞宝,39703,1988,板楼,0.8元/平米/月,上海宝房（集团）海滨物业服务有限公司,上海宝钢房地产经营开发公司,47,866,吴淞店/上海市宝山区同济支路2-4号底层,0,0,2021/1/15 0:45
15955,5.011E+12,乾溪二村,上海,宝山,"(宝山大场镇)环镇北路600弄, 环镇北路400弄",大场镇,43399,1995,板楼,0.45至1元/平米/月,现代智能物业管理(上海)有限公司,上海联兴住宅建设有限公司,149,2257,环镇北路一店/上海市宝山区环镇北路733号,0,0,2021/1/15 0:45
15956,5.02004E+15,淞南新五村,上海,宝山,"(宝山淞南)淞南五村, 淞南路200弄29-100",淞南,0,1996,板楼,0.6元/平米/月,兴肇物业,暂无信息,71,853,淞肇店/上海市宝山区长逸路608号,0,0,2021/1/15 0:45
15957,5.011E+12,同盛嘉园,上海,宝山,"(宝山杨行)月城路300弄, 月城路299弄, 月城路250弄",杨行,41288,2008,板楼,1.75元/平米/月,上海金地物业服务有限公司,上海同盛投资集团房地产有限公司,34,830,万科四季二店/上海市宝山区松兰路1066号1层及松兰路1062-1号1层,0,0,2021/1/15 0:45
15958,5.011E+12,水韵华庭,上海,宝山,"(宝山大华)灵石路1509弄,新沪路58弄",大华,59579,2005,板楼,1.7元/平米/月,大华物业,上海华翔房地产开发有限公司,20,673,大华三路店/上海市宝山区华灵路515-9号,0,0,2021/1/15 0:45
15959,5.011E+12,上大阳光乾恩园,上海,宝山,(宝山上大)环镇北路655弄,上大,50330,2003,板楼,0.8至1元/平米/月,上海乾溪物业管理有限公司,上海乾溪置业总公司,37,488,环镇北路一店/上海市宝山区环镇北路733号,0,0,2021/1/15 0:45
15960,5.011E+12,环绿国际,上海,宝山,(宝山顾村)宝绿路99弄,顾村,38634,2008,板楼,1.2元/平米/月,顾村置业,环绿国际开发公司,112,542,顾荻路店/上海市宝山区顾荻路319号1层-1,0,0,2021/1/15 0:45
15961,5.011E+12,锦华苑,上海,宝山,(宝山大华)新沪路1060弄,大华,0,1999,板楼,0.7元/平米/月,上海达灵物业管理有限公司,大华集团一公司,30,358,大华二路店/上海市宝山区大华二路151号,0,0,2021/1/15 0:45
15962,5.011E+12,祁连三村,上海,宝山,(宝山上大)上大路1329弄,上大,44910,1970,板楼,0.69至0.9元/平米/月,上海乘龙实业有限公司,上海祁连房地产开发总公司,84,1158,聚丰园店/上海市宝山区聚丰园路210-1、2号部分,0,0,2021/1/15 0:46
15963,5.01297E+15,泰和新城(泰和西路3493弄),上海,宝山,(宝山顾村)泰和西路3493弄,顾村,0,1995,板楼,0.55至0.8元/平米/月,上海顾村物业管理有限公司,暂无信息,97,1106,成亿宝盛店/上海市宝山区水产西路865号,0,0,2021/1/15 0:46
15964,5.011E+12,岭南雅苑,上海,宝山,(宝山张庙)岭南路1288弄,张庙,55741,2001,板楼,1.5元/平米/月,上海上实物业管理有限公司,上海建法房地产有限公司,67,856,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:46
15965,5.011E+12,上坤公园天地,上海,宝山,(宝山顾村)长白山路377弄,顾村,0,2010,塔楼/板楼,2.2元/平米/月,上海祁坤房地产开发有限公司,上海祁坤房地产开发有限公司,39,539,保利叶上海三店/上海市宝山区菊太路1198弄25号地下一层05号，06号店铺,0,0,2021/1/15 0:46
15966,5.0111E+12,保利叶上海(三期),上海,宝山,(宝山顾村)菊联路262弄,顾村,52847,2012,板楼,1.9至2.4元/平米/月,上海保利物业管理有限公司,保利集团,6,696,保利叶上海五店/上海市宝山区菊太路1198弄27号地下1层06室、07室,0,0,2021/1/15 0:46
15967,5.011E+12,中冶锦园,上海,宝山,(宝山月浦)月富路88弄,月浦,32430,2015,板楼,1.7至1.8元/平米/月,上海不凡物业管理有限公司,上海中冶新月浦置业有限公司,36,946,龙镇路店/上海市宝山区龙镇路97号,0,0,2021/1/15 0:46
15968,5.01645E+15,金地艺境(商业类),上海,宝山,"(宝山上大)市台路515弄51号, 市台路515弄8号, 市台路515弄53号",上大,23390,2009,板楼,4元/平米/月,金地物业服务有限公司,金地集团,8,547,金地艺境店/上海市宝山区市台路515弄7号1层,0,0,2021/1/15 0:46
15969,5.011E+12,共和二村,上海,宝山,(宝山张庙)共和二村,张庙,45194,1994,板楼,0.6元/平米/月,大华集团上海物业管理有限公司,共和开发集团,73,988,和源名城三店/上海市闸北区保德路23号一层,0,0,2021/1/15 0:46
15970,5.011E+12,上大阳光乾静园,上海,宝山,(宝山上大)上大路128弄,上大,47799,2005,板楼,1.18至1.58元/平米/月,上海乾溪物业管理有限公司,上海乾溪置业总公司,47,606,上大阳光店/上海市宝山区环镇北路389号,0,0,2021/1/15 0:46
15971,5.011E+12,成事高邸,上海,宝山,(宝山上大)上大路178弄,上大,50812,2006,板楼,0.86至1.2元/平米/月,上海高成物业管理有限公司,上海成事高第置业有限公司,31,353,上大阳光店/上海市宝山区环镇北路389号,0,0,2021/1/15 0:46
15972,5.0111E+12,美兰金色宝邸,上海,宝山,(宝山罗泾)潘沪路188弄,罗泾,0,2014,板楼,2.2元/平米/月,上海顾村物业管理有限公司,上海顾村房地产开发(集团)有限公司,68,592,暂无门店信息,0,0,2021/1/15 0:46
15973,5.011E+12,殷馨花苑,上海,宝山,(宝山高境)殷高路16弄,高境,0,2006,板楼,1.2至1.26元/平米/月,上海乾强物业管理有限公司,暂无信息,8,252,国青店/上海市宝山区青石路19号-2室,0,0,2021/1/15 0:46
15974,5.011E+12,宝钢十一村,上海,宝山,(宝山淞宝)团结路173号,淞宝,0,1984,板楼,0.8元/平米/月,淞宝物业,宝钢集团有限公司,53,1221,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:47
15975,5.09822E+14,丽都雅苑,上海,宝山,(宝山共康)长江西路2230弄,共康,0,2015,板楼,2.1元/平米/月,暂无信息,暂无信息,8,267,共康一店/上海市宝山区三泉路1836号-2,0,0,2021/1/15 0:47
15976,5.011E+12,宝山十村,上海,宝山,(宝山淞宝)宝山十村,淞宝,0,1995,板楼,0.8元/平米/月,上海宝房集团大楼物业管理有限公司,宝钢集团有限公司,113,1556,永乐路店/上海市宝山区永乐路428号临,0,0,2021/1/15 0:47
15977,5.011E+12,宝钢四村,上海,宝山,"(宝山淞宝)友谊路88号, 友谊路91弄, 宝钢四村, 友谊支路222号, 友谊支路214号, 友谊支路210号, 友谊路127号, 友谊路143号, 友谊支路216号, 友谊支路220号, 友谊支路304号, 友谊支路306号, 友谊路67号",淞宝,49986,1975,塔楼/板楼,0.3至0.5元/平米/月,上海宝房物业服务公司,宝钢集团有限公司,99,1646,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:47
15978,5.011E+12,德都路165弄,上海,宝山,(宝山月浦)德都路165弄,月浦,33476,1996,板楼,0.8元/平米/月,宝月物业,宝冶开发商,95,1145,月浦二店/上海市宝山区德都路200号-14、15室,0,0,2021/1/15 0:47
15979,5.011E+12,新月时代家园,上海,宝山,(宝山月浦)德都路28弄,月浦,35954,2006,板楼,1.65元/平米/月,上海宝月物业管理有限公司,上海颐新置业有限公司,23,879,月浦二店/上海市宝山区德都路200号-14、15室,0,0,2021/1/15 0:47
15980,5.01607E+15,长江西路1500号,上海,宝山,(宝山张庙)长江西路1500号（长江西路664号）,张庙,0,1960,板楼,暂无信息,上海宝房(集团)通河物业管理有限公司,陕西亿润经贸有限公司,1,36,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:47
15981,5.011E+12,淞滨支路120弄,上海,宝山,(宝山淞宝)淞滨支路120弄,淞宝,0,1994,板楼,0.5元/平米/月,上海宝钢源康物业管理有限公司,北京北辰实业集团公司,11,264,吴淞店/上海市宝山区同济支路2-4号底层,0,0,2021/1/15 0:47
15982,5.011E+12,华鹏花苑,上海,宝山,(宝山大华)行知路572弄38-82号,大华,52513,1997,板楼,1.1元/平米/月,上海复瑞物业管理公司,复地集团,41,552,梧桐二店/上海市宝山区真华路1799弄4-1号,0,0,2021/1/15 0:47
15983,5.011E+12,月浦九村,上海,宝山,(宝山月浦)月浦九村,月浦,30798,1988,板楼,0.6至0.8元/平米/月,宝月物业,月浦房产,88,1308,龙镇路店/上海市宝山区龙镇路97号,0,0,2021/1/15 0:47
15984,5.011E+12,宝虹家园,上海,宝山,(宝山罗泾)陈川路555弄,罗泾,0,2005,板楼,1.2元/平米/月,上海新罗泾物业,上海新罗泾房地产发展有限公司,271,3071,暂无门店信息,0,0,2021/1/15 0:47
15985,5.011E+12,宝华北岸郡庭(公寓),上海,宝山,(宝山月浦)塔源路302弄,月浦,0,2012,板楼/塔板结合,1.4至2.9元/平米/月,久尊置业,上海久尊置业有限公司,26,1812,暂无门店信息,0,0,2021/1/15 0:48
15986,5.011E+12,鎏园,上海,宝山,(宝山淞南)淞发路25弄,淞南,60357,2008,板楼,1.5元/平米/月,上海新城物业有限公司,上海鎏宇房产有限公司,23,506,盛世宝邸总店/上海市宝山区淞塘路98弄-1-～34号,0,0,2021/1/15 0:48
15987,5.011E+12,杨泰苑,上海,宝山,"(宝山杨行)杨桃路185弄, 宝杨路3188弄",杨行,36615,1994,板楼,0.5至0.7元/平米/月,杨泰物业公司,上海杨泰房地产开发有限公司,51,621,杨泰一店/上海市宝山区杨鑫路306号,0,0,2021/1/15 0:48
15988,5.011E+12,民主花园,上海,宝山,(宝山张庙)共和新路4703弄51-100号,张庙,48480,1993,塔楼/板楼,0.81元/平米/月,宝辰物业,上海宝辰置业有限公司,52,1032,共康三店/上海市宝山区共康路193号和195号,0,0,2021/1/15 0:48
15989,5.011E+12,南大路76弄,上海,宝山,(宝山大场镇)南大路76弄,大场镇,0,1992,板楼,0.75元/平米/月,暂无信息,上海纺织置业有限公司浦西分公司,6,144,环镇北路一店/上海市宝山区环镇北路733号,0,0,2021/1/15 0:48
15990,5.011E+12,泰和新城(泰和西路3499弄),上海,宝山,(宝山顾村)泰和西路3499弄,顾村,0,1995,板楼,0.55元/平米/月,顾村置业,上海古北顾村置业有限公司,96,1134,成亿宝盛店/上海市宝山区水产西路865号,0,0,2021/1/15 0:48
15991,5.011E+12,鑫鑫花园,上海,宝山,(宝山共富)联谊路501弄,共富,39491,2004,板楼,0.6元/平米/月,顾村置业,上海顾村房地产开发(集团)有限公司,63,844,共富六店/上海市宝山区共富路354号、356号、358号,0,0,2021/1/15 0:48
15992,5.011E+12,金棠苑,上海,宝山,"(宝山张庙)泗塘五村48-81号,虎林路151弄",张庙,52555,1998,板楼,0.56元/平米/月,上海宝房(集团)泗塘物业管理有限公司,上海宝房(集团)有限公司,34,408,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:48
15993,5.011E+12,丽雅花园,上海,宝山,(宝山张庙)虎林路159弄,张庙,51947,2005,板楼,1.5元/平米/月,宝钢物业,泗塘物业开发有限公司,6,136,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:48
15995,5.011E+12,共江小区,上海,宝山,(宝山通河)通河九村78-155,通河,50373,1997,板楼,0.75元/平米/月,上海宝房(集团)泗塘物业管理有限公司,上海骏利集团有限公司,78,918,通河二店/上海市宝山区长江西路1986号,0,0,2021/1/15 0:48
15996,5.011E+12,南大路190弄,上海,宝山,(宝山大场镇)南大路190弄,大场镇,0,1995,板楼,0.55元/平米/月,新雨物业,南城集团开发有限公司,23,394,环镇北路一店/上海市宝山区环镇北路733号,0,0,2021/1/15 0:49
15997,5.011E+12,华能城市花园,上海,宝山,(宝山淞宝)牡丹江路1298弄1-86号,淞宝,52727,2000,板楼,0.7至1.73元/平米/月,上海绿地物业服务有限公司,上海华能宝祺房地产有限公司,65,914,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:49
15998,5.011E+12,宝启花园(公寓),上海,宝山,(宝山杨行)宝杨路3288弄,杨行,35200,1999,板楼,1.2元/平米/月,上海宝启物业管理有限公司,上海宝启房地产发展有限公司,59,732,杨泰一店/上海市宝山区杨鑫路306号,0,0,2021/1/15 0:49
15999,5.011E+12,密山二村,上海,宝山,(宝山淞宝)密山二村,淞宝,44189,1983,板楼,0.8至0.85元/平米/月,友谊路物业,宝钢集团有限公司,54,1249,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:49
16000,5.011E+12,自然居家园,上海,宝山,(宝山顾村)水产西路999弄,顾村,42008,2010,板楼,1.48元/平米/月,上海银顶峰物业管理有限公司,上海宝坤置业有限公司,57,922,成亿宝盛店/上海市宝山区水产西路865号,0,0,2021/1/15 0:49
16001,5.011E+12,馨康苑,上海,宝山,(宝山共康)共康路169弄,共康,60171,2004,板楼,1.35元/平米/月,上海宝业物业管理有限公司,上海宝业房地产发展有限公司,42,888,共康三店/上海市宝山区共康路193号和195号,0,0,2021/1/15 0:49
16002,5.01806E+15,好日子大家园B区,上海,宝山,(宝山顾村)菊太路999弄,顾村,41794,2005,板楼/塔板结合,0.4元/平米/月,好日子物业公司,上海顾村房地产开发(集团)有限公司,196,2350,菊联路二店/上海市宝山区菊联路240号,0,0,2021/1/15 0:49
16003,5.011E+12,宝钢三村,上海,宝山,(宝山淞宝)宝钢三村,淞宝,49103,1978,板楼,0.3至0.85元/平米/月,上海宝房物业服务公司,上海宝钢地产有限公司,82,1583,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:49
16004,5.011E+12,馨佳园(菊泉街1281弄),上海,宝山,(宝山顾村)菊泉街1281弄,顾村,39502,2012,板楼,0.9至1.1元/平米/月,暂无信息,上海明馨置业有限公司,13,594,馨佳园店/上海市宝山区沪联路513-517号,0,0,2021/1/15 0:49
16005,5.0111E+12,美罗家园美安苑,上海,宝山,(宝山罗店)美安路398弄,罗店,34736,2014,板楼,暂无信息,暂无信息,暂无信息,33,1172,美平路总店/上海市宝山区美平路408号104室,0,0,2021/1/15 0:49
16006,5.011E+12,淞南九村（南区）,上海,宝山,(宝山淞南)新二路195号,淞南,49628,1996,板楼,0.8元/平米/月,上海湘鑫实业有限公司,上海淞南工业区开发公司,91,1458,大昌店/上海市宝山区长江南路530弄150号,0,0,2021/1/15 0:49
16007,5.011E+12,民主敦发小区,上海,宝山,(宝山张庙)共和新路4739弄,张庙,46230,1996,板楼,1.2元/平米/月,金泰物业,上海宝宸(集团)有限公司,24,384,共康三店/上海市宝山区共康路193号和195号,0,0,2021/1/15 0:50
16008,5.0111E+12,馨佳园(丹霞山路257弄),上海,宝山,(宝山顾村)丹霞山路257弄,顾村,40901,2011,板楼/塔板结合,1.1至1.12元/平米/月,明馨物业,金丰建设,78,2048,馨佳园店/上海市宝山区沪联路513-517号,0,0,2021/1/15 0:50
16009,5.011E+12,新逸仙公寓,上海,宝山,(宝山淞南)逸仙路3458弄,淞南,0,2001,板楼,0.6元/平米/月,淞南镇房地产经营开发总公司下属公司,上海淞南镇房地产经营开发总公司,45,582,淞肇店/上海市宝山区长逸路608号,0,0,2021/1/15 0:50
16010,5.011E+12,新月丽苑,上海,宝山,(宝山月浦)绥化路201弄,月浦,37757,2004,板楼,0.5元/平米/月,上海宝月物业管理有限责任公司,上海新月浦房地产（集团）有限公司,46,552,月浦一店/上海市宝山区绥化路146号,0,0,2021/1/15 0:50
16011,5.011E+12,新顾村大家园B区,上海,宝山,(宝山顾村)顾北东路500弄,顾村,38306,2005,板楼,0.4元/平米/月,上海顾村物业管理有限公司,上海顾村房地产开发(集团)有限公司,127,1534,新顾村大家园店/上海市宝山区顾北东路155弄-9号,0,0,2021/1/15 0:50
16012,5.011E+12,北郊一号,上海,宝山,"(宝山罗泾)长虹路779弄,长虹路777弄",罗泾,0,2011,板楼,1.93元/平米/月,上海中星集团申城物业有限公司,上海中星城镇置业有限公司,99,951,暂无门店信息,0,0,2021/1/15 0:50
16013,5.011E+12,杨泰公寓,上海,宝山,(宝山杨行)梅林路666弄,杨行,35823,2005,板楼,1元/平米/月,上海杨行物业管理有限公司,上海杨泰房地产开发有限公司,27,396,杨泰一店/上海市宝山区杨鑫路306号,0,0,2021/1/15 0:50
16014,5.011E+12,馨佳园(菊泉街1969弄),上海,宝山,(宝山顾村)菊泉街1969弄,顾村,37846,2011,板楼,1.2元/平米/月,暂无信息,上海南上海动拆迁置业有限公司,6,517,馨佳园店/上海市宝山区沪联路513-517号,0,0,2021/1/15 0:50
16015,5.011E+12,国权北路351弄,上海,宝山,(宝山高境)国权北路351弄,高境,63072,1998,板楼,0.85元/平米/月,自主物业,吴淞镇开发集团,18,182,国青店/上海市宝山区青石路19号-2室,0,0,2021/1/15 0:50
16016,5.011E+12,美树铭家,上海,宝山,(宝山张庙)阳曲路1111弄,张庙,51070,2002,板楼,1.5元/平米/月,上海佳源置业有限公司,上海城投置业管理有限公司,84,986,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:50
16017,5.011E+12,宝翔苑,上海,宝山,(宝山顾村)菊盛路468弄,顾村,38065,2013,板楼,1.25元/平米/月,上海鸿茂物业有限公司,上海宝辉置业有限公司,17,802,馨佳园店/上海市宝山区沪联路513-517号,0,0,2021/1/15 0:50
16018,5.011E+12,卓越时代广场,上海,宝山,(宝山共康)呼兰西路60弄,共康,0,1998,塔楼/板楼,4元/平米/月,上海卓越物业管理有限公司,上海鹏达置业有限公司,8,1686,呼玛二店/上海市宝山区呼玛路828号底层,0,0,2021/1/15 0:50
16019,5.011E+12,富隆苑,上海,宝山,(宝山共富)共富路476弄,共富,42137,2004,板楼,0.95至1.2元/平米/月,上海富锦物业管理有限公司,上海顾村房地产开发(集团)有限公司,38,600,共富六店/上海市宝山区共富路354号、356号、358号,0,0,2021/1/15 0:50
16020,5.011E+12,富丽苑,上海,宝山,(宝山罗店)富南路199弄,罗店,30762,2005,板楼,0.3元/平米/月,上海宝顺物业管理有限公司,上杭沪太开发有限公司,61,672,罗南新村店/上海市宝山区南东路59号,0,0,2021/1/15 0:51
16021,5.011E+12,白玉兰花园,上海,宝山,(宝山淞宝)海江路667弄,淞宝,52972,2002,板楼,1.5元/平米/月,上海灏福物业管理有限公司,上海玉兰房产开发有限公司,45,865,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:51
16022,5.011E+12,招商花园城,上海,宝山,"(宝山杨行)松兰路233弄, 水产路2199弄",杨行,54825,2015,板楼,3.5至7.5元/平米/月,上海招商局物业管理有限公司,上海招商宝欣置业有限公司,117,1314,杨泰一店/上海市宝山区杨鑫路306号,0,0,2021/1/15 0:51
16023,5.011E+12,逸兴家园,上海,宝山,(宝山淞南)逸仙路3456弄,淞南,0,2002,板楼,0.7元/平米/月,上海凯基置业有限公司,上海宝建集团宝山市政房地产开发有限公司,42,531,盛世宝邸总店/上海市宝山区淞塘路98弄-1-～34号,0,0,2021/1/15 0:51
16024,5.011E+12,宝钢七村,上海,宝山,(宝山淞宝)盘古路299弄,淞宝,0,1978,板楼,0.8元/平米/月,上海宝房集团大楼物业管理有限公司,上海宝钢地产有限公司,53,938,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:51
16025,5.011E+12,禄德华苑,上海,宝山,(宝山杨行)杨鑫路98弄,杨行,38438,2010,板楼,0.6元/平米/月,上海邦手物业管理有限公司,上海杨泰房地产开发有限公司,73,992,招商花园城店/上海市宝山区松兰路258号-3层,0,0,2021/1/15 0:51
16026,5.011E+12,宝林七村,上海,宝山,(宝山淞宝)宝林七村,淞宝,0,1989,板楼,0.8元/平米/月,宝钢物业,宝钢集团有限公司,65,1142,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:51
16027,5.011E+12,锦辉绿园,上海,宝山,(宝山通河)爱辉路28弄,通河,57551,2000,板楼,0.5至1.3元/平米/月,上海富锦物业管理有限公司,上海共富经济发展有限公司,66,815,共辉店/上海市宝山区共江路776号,0,0,2021/1/15 0:51
16028,5.011E+12,共和一村,上海,宝山,(宝山张庙)宝山阳泉路18弄,张庙,43681,1994,板楼,0.6元/平米/月,海滨物业,竟顺房地产开发有限公司,70,1116,和源名城三店/上海市闸北区保德路23号一层,0,0,2021/1/15 0:51
16029,5.011E+12,临江四村,上海,宝山,(宝山淞宝)东林路518弄,淞宝,0,1990,板楼,0.8元/平米/月,盘古路物业,宝辰集团控股有限公司,43,517,宝林路店/上海市宝山区宝林路261号,0,0,2021/1/15 0:51
16030,5.011E+12,宏润韶光花园,上海,宝山,"(宝山顾村)顾荻路161弄,顾北路501号",顾村,38674,2007,板楼,1.3元/平米/月,上海天馨物业管理服务有限公司,上海宏洲房地产有限公司,21,358,顾荻路店/上海市宝山区顾荻路319号1层-1,0,0,2021/1/15 0:51
16031,5.011E+12,宝山七村,上海,宝山,(宝山淞宝)永乐路246弄,淞宝,45298,1996,板楼,0.5元/平米/月,上海宝房集团大楼物业管理有限公司,宝钢集团有限公司,108,1260,永乐路店/上海市宝山区永乐路428号临,0,0,2021/1/15 0:51
